id,id_player_casa,gols_casa,id_time_casa,id_player_fora,gols_fora,id_time_fora,gols_total,id_resultado
1609476,690781,0,10,690780,0,283,0,0
1609477,690779,3,9,690781,2,10,5,1
1609478,690783,0,12,690782,2,11,2,2
1609479,690781,5,10,690783,4,12,9,1
1609480,690780,0,283,690779,5,9,5,2
1609481,690783,2,12,690780,2,283,4,0
1609482,690782,1,11,690781,0,10,1,1
1609483,690780,3,283,690782,5,11,8,2
1609484,690779,3,9,690783,4,12,7,2
1609545,690799,3,3,690802,2,8,5,1
1609546,690800,1,2,690801,3,6,4,2
1609547,690801,4,6,690799,3,3,7,1
1609548,690802,2,8,690803,4,7,6,2
1609549,690803,3,7,690801,2,6,5,1
1609550,690799,0,3,690800,2,2,2,2
1609551,690800,2,2,690803,3,7,5,2
1609552,690801,2,6,690802,2,8,4,0
1609553,690802,4,8,690800,1,2,5,1
1609554,690803,2,7,690799,2,3,4,0
1609555,690802,3,8,690799,0,3,3,1
1609556,690801,3,6,690800,3,2,6,0
1609557,690799,3,3,690801,1,6,4,1
1609558,690803,2,7,690802,1,8,3,1
1609559,690801,1,6,690803,1,7,2,0
1609560,690800,1,2,690799,3,3,4,2
1609561,690803,1,7,690800,1,2,2,0
1609562,690802,4,8,690801,3,6,7,1
1609563,690800,2,2,690802,0,8,2,1
1609564,690799,4,3,690803,3,7,7,1
1609245,690719,3,221,690722,3,49,6,0
1609246,690720,2,3,690721,3,8,5,2
1609247,690721,3,8,690719,5,221,8,2
1609248,690722,4,49,690723,3,164,7,1
1609249,690723,6,164,690721,4,8,10,1
1609250,690719,2,221,690720,2,3,4,0
1609251,690720,5,3,690723,1,164,6,1
1609252,690721,3,8,690722,2,49,5,1
1609253,690722,2,49,690720,1,3,3,1
1609254,690723,2,164,690719,3,221,5,2
1609255,690722,3,49,690719,2,221,5,1
1609256,690721,1,8,690720,3,3,4,2
1609257,690719,2,221,690721,5,8,7,2
1609258,690723,2,164,690722,3,49,5,2
1609259,690721,2,8,690723,4,164,6,2
1609260,690720,1,3,690719,1,221,2,0
1609261,690723,3,164,690720,3,3,6,0
1609262,690722,2,49,690721,3,8,5,2
1609263,690720,1,3,690722,1,49,2,0
1609264,690719,3,221,690723,1,164,4,1
1609435,690769,3,19,690772,4,2,7,2
1609436,690770,4,21,690771,3,20,7,1
1609437,690771,5,20,690769,4,19,9,1
1609438,690772,5,2,690773,0,9,5,1
1609439,690773,3,9,690771,2,20,5,1
1609440,690769,3,19,690770,1,21,4,1
1609441,690770,2,21,690773,2,9,4,0
1609442,690771,7,20,690772,1,2,8,1
1609443,690772,3,2,690770,4,21,7,2
1609444,690773,1,9,690769,5,19,6,2
1609445,690772,4,2,690769,3,19,7,1
1609446,690771,6,20,690770,4,21,10,1
1609447,690769,2,19,690771,0,20,2,1
1609448,690773,2,9,690772,2,2,4,0
1609449,690771,4,20,690773,2,9,6,1
1609450,690770,4,21,690769,3,19,7,1
1609451,690773,3,9,690770,2,21,5,1
1609452,690772,3,2,690771,4,20,7,2
1609453,690770,4,21,690772,4,2,8,0
1609454,690769,2,19,690773,5,9,7,2
1609565,690804,3,36,690807,4,33,7,2
1609566,690805,1,32,690806,2,48,3,2
1609567,690806,3,48,690804,5,36,8,2
1609568,690807,4,33,690808,2,37,6,1
1609569,690808,3,37,690806,2,48,5,1
1609570,690804,1,36,690805,0,32,1,1
1609571,690805,1,32,690808,1,37,2,0
1609572,690806,3,48,690807,2,33,5,1
1609573,690807,1,33,690805,2,32,3,2
1609574,690808,2,37,690804,2,36,4,0
1609575,690807,5,33,690804,1,36,6,1
1609576,690806,0,48,690805,3,32,3,2
1609577,690804,5,36,690806,4,48,9,1
1609578,690808,2,37,690807,3,33,5,2
1609579,690806,2,48,690808,0,37,2,1
1609580,690805,0,32,690804,1,36,1,2
1609581,690808,2,37,690805,2,32,4,0
1609582,690807,4,33,690806,1,48,5,1
1609583,690805,2,32,690807,2,33,4,0
1609584,690804,1,36,690808,3,37,4,2
1609485,690784,1,45,690787,1,47,2,0
1609486,690785,3,8,690786,0,233,3,1
1609487,690786,2,233,690784,2,45,4,0
1609488,690787,2,47,690788,0,236,2,1
1609489,690788,4,236,690786,2,233,6,1
1609490,690784,2,45,690785,3,8,5,2
1609491,690785,1,8,690788,1,236,2,0
1609492,690786,2,233,690787,2,47,4,0
1609493,690787,4,47,690785,2,8,6,1
1609494,690788,2,236,690784,2,45,4,0
1609495,690787,4,47,690784,2,45,6,1
1609496,690786,2,233,690785,2,8,4,0
1609497,690784,1,45,690786,2,233,3,2
1609498,690788,1,236,690787,5,47,6,2
1609499,690786,5,233,690788,0,236,5,1
1609500,690785,1,8,690784,3,45,4,2
1609501,690788,2,236,690785,7,8,9,2
1609502,690787,4,47,690786,1,233,5,1
1609503,690785,2,8,690787,3,47,5,2
1609504,690784,1,45,690788,2,236,3,2
1609585,690809,3,11,690812,1,164,4,1
1609586,690810,1,160,690811,0,12,1,1
1609587,690811,4,12,690809,2,11,6,1
1609588,690812,5,164,690813,6,10,11,2
1609589,690813,2,10,690811,0,12,2,1
1609590,690809,2,11,690810,3,160,5,2
1609591,690810,0,160,690813,3,10,3,2
1609592,690811,1,12,690812,4,164,5,2
1609593,690812,1,164,690810,0,160,1,1
1609594,690813,3,10,690809,4,11,7,2
1609595,690812,2,164,690809,3,11,5,2
1609596,690811,1,12,690810,2,160,3,2
1609597,690809,4,11,690811,1,12,5,1
1609598,690813,1,10,690812,2,164,3,2
1609599,690811,3,12,690813,2,10,5,1
1609600,690810,2,160,690809,2,11,4,0
1609601,690813,0,10,690810,1,160,1,2
1609602,690812,2,164,690811,3,12,5,2
1609603,690810,0,160,690812,3,164,3,2
1609604,690809,3,11,690813,0,10,3,1
1609265,690724,3,2,690727,4,7,7,2
1609266,690725,1,4,690726,2,3,3,2
1609267,690726,3,3,690724,2,2,5,1
1609268,690727,2,7,690728,3,6,5,2
1609269,690728,1,6,690726,3,3,4,2
1609270,690724,5,2,690725,3,4,8,1
1609271,690725,1,4,690728,0,6,1,1
1609272,690726,3,3,690727,3,7,6,0
1609273,690727,3,7,690725,3,4,6,0
1609274,690728,5,6,690724,4,2,9,1
1609275,690727,3,7,690724,2,2,5,1
1609276,690726,2,3,690725,2,4,4,0
1609277,690724,3,2,690726,2,3,5,1
1609278,690728,2,6,690727,4,7,6,2
1609279,690726,4,3,690728,2,6,6,1
1609280,690725,1,4,690724,4,2,5,2
1609281,690728,1,6,690725,3,4,4,2
1609282,690727,3,7,690726,2,3,5,1
1609283,690725,3,4,690727,0,7,3,1
1609284,690724,4,2,690728,5,6,9,2
1609505,690789,2,37,690792,3,282,5,2
1609506,690790,0,38,690791,1,272,1,2
1609507,690791,0,272,690789,3,37,3,2
1609508,690792,3,282,690793,5,211,8,2
1609509,690793,0,211,690791,1,272,1,2
1609510,690789,2,37,690790,5,38,7,2
1609511,690790,3,38,690793,1,211,4,1
1609512,690791,1,272,690792,1,282,2,0
1609513,690792,3,282,690790,2,38,5,1
1609514,690793,3,211,690789,3,37,6,0
1609515,690792,3,282,690789,2,37,5,1
1609516,690791,3,272,690790,1,38,4,1
1609517,690789,3,37,690791,4,272,7,2
1609518,690793,2,211,690792,3,282,5,2
1609519,690791,1,272,690793,2,211,3,2
1609520,690790,0,38,690789,4,37,4,2
1609521,690793,1,211,690790,1,38,2,0
1609522,690792,2,282,690791,3,272,5,2
1609523,690790,3,38,690792,2,282,5,1
1609524,690789,1,37,690793,4,211,5,2
1609455,690774,2,19,690777,3,2,5,2
1609456,690775,0,21,690776,2,20,2,2
1609457,690776,3,20,690774,3,19,6,0
1609458,690777,2,2,690778,2,9,4,0
1609459,690778,3,9,690776,1,20,4,1
1609460,690774,3,19,690775,4,21,7,2
1609461,690775,2,21,690778,4,9,6,2
1609462,690776,1,20,690777,1,2,2,0
1609463,690777,1,2,690775,2,21,3,2
1609464,690778,3,9,690774,3,19,6,0
1609605,690814,3,19,690817,3,21,6,0
1609606,690815,1,20,690816,2,2,3,2
1609607,690816,1,2,690814,1,19,2,0
1609608,690817,2,21,690818,3,9,5,2
1609609,690818,2,9,690816,4,2,6,2
1609610,690814,2,19,690815,3,20,5,2
1609611,690815,0,20,690818,1,9,1,2
1609612,690816,1,2,690817,3,21,4,2
1609613,690817,4,21,690815,2,20,6,1
1609614,690818,3,9,690814,5,19,8,2
1609615,690817,4,21,690814,2,19,6,1
1609616,690816,1,2,690815,2,20,3,2
1609617,690814,2,19,690816,3,2,5,2
1609618,690818,3,9,690817,2,21,5,1
1609619,690816,1,2,690818,1,9,2,0
1609620,690815,0,20,690814,4,19,4,2
1609621,690818,1,9,690815,4,20,5,2
1609622,690817,4,21,690816,5,2,9,2
1609623,690815,2,20,690817,1,21,3,1
1609624,690814,1,19,690818,1,9,2,0
1609285,690729,1,48,690732,3,33,4,2
1609286,690730,0,39,690731,3,32,3,2
1609287,690731,2,32,690729,1,48,3,1
1609288,690732,1,33,690733,5,34,6,2
1609289,690733,3,34,690731,2,32,5,1
1609290,690729,0,48,690730,4,39,4,2
1609291,690730,5,39,690733,1,34,6,1
1609292,690731,2,32,690732,1,33,3,1
1609293,690732,1,33,690730,5,39,6,2
1609294,690733,2,34,690729,1,48,3,1
1609295,690732,2,33,690729,6,48,8,2
1609296,690731,0,32,690730,4,39,4,2
1609297,690729,2,48,690731,2,32,4,0
1609298,690733,5,34,690732,3,33,8,1
1609299,690731,1,32,690733,1,34,2,0
1609300,690730,3,39,690729,0,48,3,1
1609301,690733,2,34,690730,2,39,4,0
1609302,690732,0,33,690731,0,32,0,0
1609303,690730,3,39,690732,1,33,4,1
1609304,690729,2,48,690733,3,34,5,2
1608965,690649,4,15,690652,3,17,7,1
1608966,690650,2,49,690651,1,14,3,1
1608967,690651,2,14,690649,6,15,8,2
1608968,690652,7,17,690653,5,70,12,1
1608969,690653,4,70,690651,5,14,9,2
1608970,690649,2,15,690650,3,49,5,2
1608971,690650,9,49,690653,6,70,15,1
1608972,690651,3,14,690652,3,17,6,0
1608973,690652,5,17,690650,4,49,9,1
1608974,690653,5,70,690649,8,15,13,2
1608975,690652,4,17,690649,1,15,5,1
1608976,690651,1,14,690650,6,49,7,2
1608977,690649,4,15,690651,3,14,7,1
1608978,690653,6,70,690652,2,17,8,1
1608979,690651,7,14,690653,3,70,10,1
1608980,690650,3,49,690649,5,15,8,2
1608981,690653,7,70,690650,7,49,14,0
1608982,690652,2,17,690651,3,14,5,2
1608983,690650,3,49,690652,4,17,7,2
1608984,690649,5,15,690653,3,70,8,1
1609745,690849,2,12,690852,4,23,6,2
1609746,690850,4,11,690851,5,167,9,2
1609747,690851,4,167,690849,4,12,8,0
1609748,690852,3,23,690853,0,7,3,1
1609749,690853,3,7,690851,6,167,9,2
1609750,690849,2,12,690850,3,11,5,2
1609751,690850,4,11,690853,2,7,6,1
1609752,690851,2,167,690852,2,23,4,0
1609753,690852,2,23,690850,3,11,5,2
1609754,690853,2,7,690849,5,12,7,2
1609755,690852,3,23,690849,4,12,7,2
1609756,690851,4,167,690850,3,11,7,1
1609757,690849,3,12,690851,1,167,4,1
1609758,690853,3,7,690852,3,23,6,0
1609759,690851,1,167,690853,1,7,2,0
1609760,690850,4,11,690849,5,12,9,2
1609761,690853,2,7,690850,1,11,3,1
1609762,690852,2,23,690851,2,167,4,0
1609763,690850,2,11,690852,4,23,6,2
1609764,690849,2,12,690853,2,7,4,0
1609045,690669,4,21,690672,3,166,7,1
1609046,690670,3,74,690671,2,135,5,1
1609047,690671,3,135,690669,2,21,5,1
1609048,690672,4,166,690673,2,73,6,1
1609049,690673,1,73,690671,3,135,4,2
1609050,690669,4,21,690670,4,74,8,0
1609051,690670,1,74,690673,4,73,5,2
1609052,690671,3,135,690672,0,166,3,1
1609053,690672,0,166,690670,2,74,2,2
1609054,690673,3,73,690669,4,21,7,2
1609055,690672,1,166,690669,3,21,4,2
1609056,690671,2,135,690670,2,74,4,0
1609057,690669,1,21,690671,1,135,2,0
1609058,690673,3,73,690672,3,166,6,0
1609059,690671,4,135,690673,3,73,7,1
1609060,690670,3,74,690669,1,21,4,1
1609061,690673,7,73,690670,2,74,9,1
1609062,690672,5,166,690671,5,135,10,0
1609063,690670,2,74,690672,2,166,4,0
1609064,690669,5,21,690673,3,73,8,1
1609125,690689,3,221,690692,3,8,6,0
1609126,690690,2,164,690691,2,3,4,0
1609127,690691,3,3,690689,3,221,6,0
1609128,690692,3,8,690693,2,49,5,1
1609129,690693,3,49,690691,3,3,6,0
1609130,690689,1,221,690690,1,164,2,0
1609131,690690,2,164,690693,2,49,4,0
1609132,690691,2,3,690692,7,8,9,2
1609133,690692,4,8,690690,3,164,7,1
1609134,690693,4,49,690689,3,221,7,1
1609135,690692,2,8,690689,3,221,5,2
1609136,690691,5,3,690690,1,164,6,1
1609137,690689,1,221,690691,3,3,4,2
1609138,690693,3,49,690692,1,8,4,1
1609139,690691,3,3,690693,2,49,5,1
1609140,690690,0,164,690689,0,221,0,0
1609141,690693,3,49,690690,3,164,6,0
1609142,690692,4,8,690691,3,3,7,1
1609143,690690,4,164,690692,0,8,4,1
1609144,690689,1,221,690693,1,49,2,0
1609415,690764,2,48,690767,0,32,2,1
1609416,690765,3,39,690766,1,34,4,1
1609417,690766,2,34,690764,1,48,3,1
1609418,690767,1,32,690768,5,33,6,2
1609419,690768,4,33,690766,4,34,8,0
1609420,690764,3,48,690765,3,39,6,0
1609421,690765,2,39,690768,2,33,4,0
1609422,690766,2,34,690767,1,32,3,1
1609423,690767,6,32,690765,2,39,8,1
1609424,690768,3,33,690764,5,48,8,2
1609425,690767,5,32,690764,5,48,10,0
1609426,690766,4,34,690765,2,39,6,1
1609427,690764,2,48,690766,4,34,6,2
1609428,690768,3,33,690767,3,32,6,0
1609429,690766,3,34,690768,3,33,6,0
1609430,690765,2,39,690764,3,48,5,2
1609431,690768,3,33,690765,3,39,6,0
1609432,690767,3,32,690766,2,34,5,1
1609433,690765,0,39,690767,3,32,3,2
1609434,690764,4,48,690768,1,33,5,1
1609525,690794,3,19,690797,5,21,8,2
1609526,690795,1,20,690796,3,2,4,2
1609527,690796,3,2,690794,3,19,6,0
1609528,690797,4,21,690798,0,9,4,1
1609529,690798,2,9,690796,2,2,4,0
1609530,690794,4,19,690795,3,20,7,1
1609531,690795,3,20,690798,2,9,5,1
1609532,690796,1,2,690797,4,21,5,2
1609533,690797,2,21,690795,1,20,3,1
1609534,690798,1,9,690794,3,19,4,2
1609535,690797,3,21,690794,2,19,5,1
1609536,690796,2,2,690795,5,20,7,2
1609537,690794,4,19,690796,3,2,7,1
1609538,690798,0,9,690797,2,21,2,2
1609539,690796,3,2,690798,3,9,6,0
1609540,690795,4,20,690794,1,19,5,1
1609541,690798,2,9,690795,0,20,2,1
1609542,690797,2,21,690796,3,2,5,2
1609543,690795,1,20,690797,0,21,1,1
1609544,690794,4,19,690798,2,9,6,1
1609225,690714,0,184,690717,1,21,1,2
1609226,690715,2,6,690716,2,20,4,0
1609227,690716,4,20,690714,7,184,11,2
1609228,690717,5,21,690718,2,186,7,1
1609229,690718,2,186,690716,3,20,5,2
1609230,690714,5,184,690715,3,6,8,1
1609231,690715,2,6,690718,0,186,2,1
1609232,690716,1,20,690717,0,21,1,1
1609233,690717,2,21,690715,0,6,2,1
1609234,690718,4,186,690714,5,184,9,2
1609235,690717,3,21,690714,1,184,4,1
1609236,690716,2,20,690715,1,6,3,1
1609237,690714,4,184,690716,3,20,7,1
1609238,690718,3,186,690717,4,21,7,2
1609239,690716,2,20,690718,0,186,2,1
1609240,690715,2,6,690714,1,184,3,1
1609241,690718,3,186,690715,3,6,6,0
1609242,690717,3,21,690716,3,20,6,0
1609243,690715,2,6,690717,4,21,6,2
1609244,690714,6,184,690718,4,186,10,1
1609765,690854,4,132,690857,3,209,7,1
1609766,690855,1,275,690856,1,262,2,0
1609767,690856,2,262,690854,2,132,4,0
1609768,690857,3,209,690858,3,200,6,0
1609769,690858,3,200,690856,3,262,6,0
1609770,690854,1,132,690855,4,275,5,2
1609771,690855,5,275,690858,2,200,7,1
1609772,690856,1,262,690857,1,209,2,0
1609773,690857,0,209,690855,6,275,6,2
1609774,690858,3,200,690854,2,132,5,1
1609775,690857,4,209,690854,5,132,9,2
1609776,690856,2,262,690855,2,275,4,0
1609777,690854,3,132,690856,2,262,5,1
1609778,690858,1,200,690857,1,209,2,0
1609779,690856,6,262,690858,2,200,8,1
1609780,690855,2,275,690854,6,132,8,2
1609781,690858,3,200,690855,3,275,6,0
1609782,690857,4,209,690856,2,262,6,1
1609783,690855,0,275,690857,2,209,2,2
1609784,690854,1,132,690858,3,200,4,2
1609465,690779,3,9,690782,4,11,7,2
1609466,690780,2,283,690781,2,10,4,0
1609467,690781,2,10,690779,0,9,2,1
1609468,690782,1,11,690783,0,12,1,1
1609469,690783,0,12,690781,2,10,2,2
1609470,690779,2,9,690780,3,283,5,2
1609471,690780,2,283,690783,2,12,4,0
1609472,690781,4,10,690782,2,11,6,1
1609473,690782,2,11,690780,3,283,5,2
1609474,690783,3,12,690779,3,9,6,0
1609475,690782,5,11,690779,3,9,8,1
1609476,690781,0,10,690780,0,283,0,0
1609477,690779,3,9,690781,2,10,5,1
1609478,690783,0,12,690782,2,11,2,2
1609479,690781,5,10,690783,4,12,9,1
1609480,690780,0,283,690779,5,9,5,2
1609481,690783,2,12,690780,2,283,4,0
1609482,690782,1,11,690781,0,10,1,1
1609483,690780,3,283,690782,5,11,8,2
1609484,690779,3,9,690783,4,12,7,2
1609545,690799,3,3,690802,2,8,5,1
1609546,690800,1,2,690801,3,6,4,2
1609547,690801,4,6,690799,3,3,7,1
1609548,690802,2,8,690803,4,7,6,2
1609549,690803,3,7,690801,2,6,5,1
1609550,690799,0,3,690800,2,2,2,2
1609551,690800,2,2,690803,3,7,5,2
1609552,690801,2,6,690802,2,8,4,0
1609553,690802,4,8,690800,1,2,5,1
1609554,690803,2,7,690799,2,3,4,0
1609555,690802,3,8,690799,0,3,3,1
1609556,690801,3,6,690800,3,2,6,0
1609557,690799,3,3,690801,1,6,4,1
1609558,690803,2,7,690802,1,8,3,1
1609559,690801,1,6,690803,1,7,2,0
1609560,690800,1,2,690799,3,3,4,2
1609561,690803,1,7,690800,1,2,2,0
1609562,690802,4,8,690801,3,6,7,1
1609563,690800,2,2,690802,0,8,2,1
1609564,690799,4,3,690803,3,7,7,1
1609245,690719,3,221,690722,3,49,6,0
1609246,690720,2,3,690721,3,8,5,2
1609247,690721,3,8,690719,5,221,8,2
1609248,690722,4,49,690723,3,164,7,1
1609249,690723,6,164,690721,4,8,10,1
1609250,690719,2,221,690720,2,3,4,0
1609251,690720,5,3,690723,1,164,6,1
1609252,690721,3,8,690722,2,49,5,1
1609253,690722,2,49,690720,1,3,3,1
1609254,690723,2,164,690719,3,221,5,2
1609255,690722,3,49,690719,2,221,5,1
1609256,690721,1,8,690720,3,3,4,2
1609257,690719,2,221,690721,5,8,7,2
1609258,690723,2,164,690722,3,49,5,2
1609259,690721,2,8,690723,4,164,6,2
1609260,690720,1,3,690719,1,221,2,0
1609261,690723,3,164,690720,3,3,6,0
1609262,690722,2,49,690721,3,8,5,2
1609263,690720,1,3,690722,1,49,2,0
1609264,690719,3,221,690723,1,164,4,1
1609435,690769,3,19,690772,4,2,7,2
1609436,690770,4,21,690771,3,20,7,1
1609437,690771,5,20,690769,4,19,9,1
1609438,690772,5,2,690773,0,9,5,1
1609439,690773,3,9,690771,2,20,5,1
1609440,690769,3,19,690770,1,21,4,1
1609441,690770,2,21,690773,2,9,4,0
1609442,690771,7,20,690772,1,2,8,1
1609443,690772,3,2,690770,4,21,7,2
1609444,690773,1,9,690769,5,19,6,2
1609445,690772,4,2,690769,3,19,7,1
1609446,690771,6,20,690770,4,21,10,1
1609447,690769,2,19,690771,0,20,2,1
1609448,690773,2,9,690772,2,2,4,0
1609449,690771,4,20,690773,2,9,6,1
1609450,690770,4,21,690769,3,19,7,1
1609451,690773,3,9,690770,2,21,5,1
1609452,690772,3,2,690771,4,20,7,2
1609453,690770,4,21,690772,4,2,8,0
1609454,690769,2,19,690773,5,9,7,2
1609565,690804,3,36,690807,4,33,7,2
1609566,690805,1,32,690806,2,48,3,2
1609567,690806,3,48,690804,5,36,8,2
1609568,690807,4,33,690808,2,37,6,1
1609569,690808,3,37,690806,2,48,5,1
1609570,690804,1,36,690805,0,32,1,1
1609571,690805,1,32,690808,1,37,2,0
1609572,690806,3,48,690807,2,33,5,1
1609573,690807,1,33,690805,2,32,3,2
1609574,690808,2,37,690804,2,36,4,0
1609575,690807,5,33,690804,1,36,6,1
1609576,690806,0,48,690805,3,32,3,2
1609577,690804,5,36,690806,4,48,9,1
1609578,690808,2,37,690807,3,33,5,2
1609579,690806,2,48,690808,0,37,2,1
1609580,690805,0,32,690804,1,36,1,2
1609581,690808,2,37,690805,2,32,4,0
1609582,690807,4,33,690806,1,48,5,1
1609583,690805,2,32,690807,2,33,4,0
1609584,690804,1,36,690808,3,37,4,2
1609485,690784,1,45,690787,1,47,2,0
1609486,690785,3,8,690786,0,233,3,1
1609487,690786,2,233,690784,2,45,4,0
1609488,690787,2,47,690788,0,236,2,1
1609489,690788,4,236,690786,2,233,6,1
1609490,690784,2,45,690785,3,8,5,2
1609491,690785,1,8,690788,1,236,2,0
1609492,690786,2,233,690787,2,47,4,0
1609493,690787,4,47,690785,2,8,6,1
1609494,690788,2,236,690784,2,45,4,0
1609495,690787,4,47,690784,2,45,6,1
1609496,690786,2,233,690785,2,8,4,0
1609497,690784,1,45,690786,2,233,3,2
1609498,690788,1,236,690787,5,47,6,2
1609499,690786,5,233,690788,0,236,5,1
1609500,690785,1,8,690784,3,45,4,2
1609501,690788,2,236,690785,7,8,9,2
1609502,690787,4,47,690786,1,233,5,1
1609503,690785,2,8,690787,3,47,5,2
1609504,690784,1,45,690788,2,236,3,2
1609585,690809,3,11,690812,1,164,4,1
1609586,690810,1,160,690811,0,12,1,1
1609587,690811,4,12,690809,2,11,6,1
1609588,690812,5,164,690813,6,10,11,2
1609589,690813,2,10,690811,0,12,2,1
1609590,690809,2,11,690810,3,160,5,2
1609591,690810,0,160,690813,3,10,3,2
1609592,690811,1,12,690812,4,164,5,2
1609593,690812,1,164,690810,0,160,1,1
1609594,690813,3,10,690809,4,11,7,2
1609595,690812,2,164,690809,3,11,5,2
1609596,690811,1,12,690810,2,160,3,2
1609597,690809,4,11,690811,1,12,5,1
1609598,690813,1,10,690812,2,164,3,2
1609599,690811,3,12,690813,2,10,5,1
1609600,690810,2,160,690809,2,11,4,0
1609601,690813,0,10,690810,1,160,1,2
1609602,690812,2,164,690811,3,12,5,2
1609603,690810,0,160,690812,3,164,3,2
1609604,690809,3,11,690813,0,10,3,1
1609265,690724,3,2,690727,4,7,7,2
1609266,690725,1,4,690726,2,3,3,2
1609267,690726,3,3,690724,2,2,5,1
1609268,690727,2,7,690728,3,6,5,2
1609269,690728,1,6,690726,3,3,4,2
1609270,690724,5,2,690725,3,4,8,1
1609271,690725,1,4,690728,0,6,1,1
1609272,690726,3,3,690727,3,7,6,0
1609273,690727,3,7,690725,3,4,6,0
1609274,690728,5,6,690724,4,2,9,1
1609275,690727,3,7,690724,2,2,5,1
1609276,690726,2,3,690725,2,4,4,0
1609277,690724,3,2,690726,2,3,5,1
1609278,690728,2,6,690727,4,7,6,2
1609279,690726,4,3,690728,2,6,6,1
1609280,690725,1,4,690724,4,2,5,2
1609281,690728,1,6,690725,3,4,4,2
1609282,690727,3,7,690726,2,3,5,1
1609283,690725,3,4,690727,0,7,3,1
1609284,690724,4,2,690728,5,6,9,2
1609505,690789,2,37,690792,3,282,5,2
1609506,690790,0,38,690791,1,272,1,2
1609507,690791,0,272,690789,3,37,3,2
1609508,690792,3,282,690793,5,211,8,2
1609509,690793,0,211,690791,1,272,1,2
1609510,690789,2,37,690790,5,38,7,2
1609511,690790,3,38,690793,1,211,4,1
1609512,690791,1,272,690792,1,282,2,0
1609513,690792,3,282,690790,2,38,5,1
1609514,690793,3,211,690789,3,37,6,0
1609515,690792,3,282,690789,2,37,5,1
1609516,690791,3,272,690790,1,38,4,1
1609517,690789,3,37,690791,4,272,7,2
1609518,690793,2,211,690792,3,282,5,2
1609519,690791,1,272,690793,2,211,3,2
1609520,690790,0,38,690789,4,37,4,2
1609521,690793,1,211,690790,1,38,2,0
1609522,690792,2,282,690791,3,272,5,2
1609523,690790,3,38,690792,2,282,5,1
1609524,690789,1,37,690793,4,211,5,2
1609455,690774,2,19,690777,3,2,5,2
1609456,690775,0,21,690776,2,20,2,2
1609457,690776,3,20,690774,3,19,6,0
1609458,690777,2,2,690778,2,9,4,0
1609459,690778,3,9,690776,1,20,4,1
1609460,690774,3,19,690775,4,21,7,2
1609461,690775,2,21,690778,4,9,6,2
1609462,690776,1,20,690777,1,2,2,0
1609463,690777,1,2,690775,2,21,3,2
1609464,690778,3,9,690774,3,19,6,0
1609605,690814,3,19,690817,3,21,6,0
1609606,690815,1,20,690816,2,2,3,2
1609607,690816,1,2,690814,1,19,2,0
1609608,690817,2,21,690818,3,9,5,2
1609609,690818,2,9,690816,4,2,6,2
1609610,690814,2,19,690815,3,20,5,2
1609611,690815,0,20,690818,1,9,1,2
1609612,690816,1,2,690817,3,21,4,2
1609613,690817,4,21,690815,2,20,6,1
1609614,690818,3,9,690814,5,19,8,2
1609615,690817,4,21,690814,2,19,6,1
1609616,690816,1,2,690815,2,20,3,2
1609617,690814,2,19,690816,3,2,5,2
1609618,690818,3,9,690817,2,21,5,1
1609619,690816,1,2,690818,1,9,2,0
1609620,690815,0,20,690814,4,19,4,2
1609621,690818,1,9,690815,4,20,5,2
1609622,690817,4,21,690816,5,2,9,2
1609623,690815,2,20,690817,1,21,3,1
1609624,690814,1,19,690818,1,9,2,0
1609285,690729,1,48,690732,3,33,4,2
1609286,690730,0,39,690731,3,32,3,2
1609287,690731,2,32,690729,1,48,3,1
1609288,690732,1,33,690733,5,34,6,2
1609289,690733,3,34,690731,2,32,5,1
1609290,690729,0,48,690730,4,39,4,2
1609291,690730,5,39,690733,1,34,6,1
1609292,690731,2,32,690732,1,33,3,1
1609293,690732,1,33,690730,5,39,6,2
1609294,690733,2,34,690729,1,48,3,1
1609295,690732,2,33,690729,6,48,8,2
1609296,690731,0,32,690730,4,39,4,2
1609297,690729,2,48,690731,2,32,4,0
1609298,690733,5,34,690732,3,33,8,1
1609299,690731,1,32,690733,1,34,2,0
1609300,690730,3,39,690729,0,48,3,1
1609301,690733,2,34,690730,2,39,4,0
1609302,690732,0,33,690731,0,32,0,0
1609303,690730,3,39,690732,1,33,4,1
1609304,690729,2,48,690733,3,34,5,2
1610577,691279,1,70,691282,2,14,3,2
1610578,691280,4,15,691281,5,49,9,2
1610579,691281,4,49,691279,3,70,7,1
1610580,691282,0,14,691283,2,17,2,2
1610581,691283,4,17,691281,4,49,8,0
1610582,691279,3,70,691280,3,15,6,0
1610583,691280,8,15,691283,4,17,12,1
1610584,691281,4,49,691282,5,14,9,2
1610585,691282,3,14,691280,6,15,9,2
1610586,691283,1,17,691279,2,70,3,2
1610587,691282,4,14,691279,0,70,4,1
1610588,691281,7,49,691280,6,15,13,1
1610589,691279,3,70,691281,4,49,7,2
1610590,691283,6,17,691282,6,14,12,0
1610591,691281,6,49,691283,2,17,8,1
1610592,691280,4,15,691279,1,70,5,1
1610593,691283,6,17,691280,7,15,13,2
1610594,691282,4,14,691281,1,49,5,1
1610595,691280,2,15,691282,5,14,7,2
1610596,691279,2,70,691283,2,17,4,0
1611177,691434,1,7,691437,3,11,4,2
1611178,691435,2,12,691436,2,23,4,0
1611179,691436,5,23,691434,0,7,5,1
1611180,691437,1,11,691438,0,167,1,1
